Machine,Utilisation,Day
X7,69.50983289923167,2022-10-08 12:52:32.169545
X8,43.01323303472278,2022-10-08 12:52:32.169545
X10,31.922160872802863,2022-10-08 12:52:32.169545
X1,72.07759329991589,2022-10-09 12:52:32.149203
X2,83.23008992617454,2022-10-09 12:52:32.164830
X3,66.56777939370443,2022-10-09 12:52:32.166332
X5,45.38948696964266,2022-10-09 12:52:32.167445
X4,34.95078802716774,2022-10-09 12:52:32.167445
X6,24.04379596341875,2022-10-09 12:52:32.168543
X9,76.72270861546161,2022-10-09 12:52:32.169545
X8,32.265788850775024,2022-10-09 12:52:32.169545
X7,25.521910887316906,2022-10-09 12:52:32.169545
X10,23.184707631146313,2022-10-09 12:52:32.169545
X1,42.589406278393184,2022-10-10 12:52:32.149203
X2,44.511745215948054,2022-10-10 12:52:32.164830
X3,28.922217690710184,2022-10-10 12:52:32.166332
X5,75.13716586238186,2022-10-10 12:52:32.167445
X4,62.83621392395078,2022-10-10 12:52:32.167445
X6,81.31874378860495,2022-10-10 12:52:32.168543
X8,45.33380221949159,2022-10-10 12:52:32.169545
X10,63.59097940160727,2022-10-10 12:52:32.169545
X7,58.027021587410594,2022-10-10 12:52:32.169545
X9,45.5916800890063,2022-10-10 12:52:32.169545
X1,75.58141359854862,2022-10-11 12:52:32.149203
X2,66.22901747742982,2022-10-11 12:52:32.164830
X3,80.05617771372349,2022-10-11 12:52:32.166332
X4,78.38377923332644,2022-10-11 12:52:32.167445
X5,81.80260481209922,2022-10-11 12:52:32.167445
X6,39.25455918628751,2022-10-11 12:52:32.168543
X7,87.2156262289811,2022-10-11 12:52:32.169545
X9,27.29721516763062,2022-10-11 12:52:32.169545
X8,47.49786182683431,2022-10-11 12:52:32.169545
X10,89.41108233548601,2022-10-11 12:52:32.169545
X1,20.893415248913797,2022-10-12 12:52:32.149203
X2,53.93988657744671,2022-10-12 12:52:32.164830
X3,21.456111863300695,2022-10-12 12:52:32.166332
X5,76.93511853601017,2022-10-12 12:52:32.167445
X4,59.68489714352054,2022-10-12 12:52:32.167445
X6,70.81459860777531,2022-10-12 12:52:32.168543
X8,71.26290767480096,2022-10-12 12:52:32.169545
X10,65.09451183439394,2022-10-12 12:52:32.169545
X9,38.857035692528434,2022-10-12 12:52:32.169545
X7,43.231212634274726,2022-10-12 12:52:32.169545
X1,88.71305676437672,2022-10-13 12:52:32.149203
X2,44.752812441889034,2022-10-13 12:52:32.164830
X3,58.21785353523346,2022-10-13 12:52:32.166332
X5,83.65980585041859,2022-10-13 12:52:32.167445
X4,39.87733202927062,2022-10-13 12:52:32.167445
X6,85.42027674335769,2022-10-13 12:52:32.168543
X7,21.386542236341064,2022-10-13 12:52:32.169545
X8,73.11494712260497,2022-10-13 12:52:32.169545
X10,86.0945289157412,2022-10-13 12:52:32.169545
X9,28.741178336601752,2022-10-13 12:52:32.169545
X1,28.91666172158581,2022-10-14 12:52:32.149203
X2,25.562798315660267,2022-10-14 12:52:32.164830
X3,22.963354519779962,2022-10-14 12:52:32.166332
X4,73.7381814571259,2022-10-14 12:52:32.167445
X5,62.683578778465765,2022-10-14 12:52:32.167445
X6,53.727481574859034,2022-10-14 12:52:32.168543
X9,66.33279687151784,2022-10-14 12:52:32.169545
X7,52.89718196305406,2022-10-14 12:52:32.169545
X8,84.85725094999584,2022-10-14 12:52:32.169545
X10,62.41541699203408,2022-10-14 12:52:32.169545
X1,90.80388497282645,2022-10-15 12:52:32.149203
X2,89.21061003135084,2022-10-15 12:52:32.164830
X3,54.70401922926713,2022-10-15 12:52:32.166332
X4,85.32765686544262,2022-10-15 12:52:32.167445
X5,88.14979116001349,2022-10-15 12:52:32.167445
X6,48.44140671485319,2022-10-15 12:52:32.168543
X10,58.95155515130585,2022-10-15 12:52:32.169545
X7,63.07303757182312,2022-10-15 12:52:32.169545
X9,80.053403017719,2022-10-15 12:52:32.169545
X8,87.67727473750641,2022-10-15 12:52:32.169545
X1,85.03856828839233,2022-10-16 12:52:32.149203
X2,90.75100727155368,2022-10-16 12:52:32.164830
X3,62.34747001929757,2022-10-16 12:52:32.166332
X4,39.95055514907459,2022-10-16 12:52:32.167445
X5,29.087525386129382,2022-10-16 12:52:32.167445
X6,61.54792187244227,2022-10-16 12:52:32.168543
X9,37.0776692589348,2022-10-16 12:52:32.169545
X8,67.3076915754964,2022-10-16 12:52:32.169545
X10,66.34129731270738,2022-10-16 12:52:32.169545
X7,45.41949860493988,2022-10-16 12:52:32.169545
X1,47.87527768181183,2022-10-17 12:52:32.149203
X2,60.15783296760088,2022-10-17 12:52:32.164830
X3,42.798642547702386,2022-10-17 12:52:32.166332
X5,73.51494207463766,2022-10-17 12:52:32.167445
X4,53.5961321794505,2022-10-17 12:52:32.167445
X6,32.20521172852125,2022-10-17 12:52:32.168543
X9,28.859755003930836,2022-10-17 12:52:32.169545
X8,22.351015032068307,2022-10-17 12:52:32.169545
X10,30.517620565138202,2022-10-17 12:52:32.169545
X7,29.71420738864927,2022-10-17 12:52:32.169545
X1,80.67294565773662,2022-10-18 12:52:32.149203
X2,49.04322309113316,2022-10-18 12:52:32.164830
X3,66.85486008531565,2022-10-18 12:52:32.166332
X4,22.387983711047887,2022-10-18 12:52:32.167445
X5,85.45069828299363,2022-10-18 12:52:32.167445
X6,81.54897906332593,2022-10-18 12:52:32.168543
X9,75.69680314851954,2022-10-18 12:52:32.169545
X8,30.472329933749688,2022-10-18 12:52:32.169545
X7,30.014263365040314,2022-10-18 12:52:32.169545
X10,33.752219800259354,2022-10-18 12:52:32.169545
X1,39.47745546033855,2022-10-19 12:52:32.149203
X2,30.69461576451933,2022-10-19 12:52:32.164830
X3,73.21591409589459,2022-10-19 12:52:32.166332
X4,40.64309018523772,2022-10-19 12:52:32.167445
X5,79.07568868396316,2022-10-19 12:52:32.167445
X6,40.7247224000746,2022-10-19 12:52:32.168543
X7,23.08146541672375,2022-10-19 12:52:32.169545
X8,80.06921828845034,2022-10-19 12:52:32.169545
X9,30.477199378266377,2022-10-19 12:52:32.169545
X10,73.75680496379476,2022-10-19 12:52:32.169545
X1,66.28048259631734,2022-10-20 12:52:32.149203
X2,83.99552314712193,2022-10-20 12:52:32.164830
X3,41.777945618831566,2022-10-20 12:52:32.166332
X5,42.05044728764426,2022-10-20 12:52:32.167445
X4,66.16131594250479,2022-10-20 12:52:32.167445
X6,79.48054910121778,2022-10-20 12:52:32.168543
X8,65.70729565485512,2022-10-20 12:52:32.169545
X10,82.27537852707307,2022-10-20 12:52:32.169545
X7,74.42967459621508,2022-10-20 12:52:32.169545
X9,84.0382182159507,2022-10-20 12:52:32.169545
X1,87.59365822220875,2022-10-21 12:52:32.149203
X2,28.76044527696819,2022-10-21 12:52:32.164830
X3,35.040309620180274,2022-10-21 12:52:32.166332
X4,24.665882030628556,2022-10-21 12:52:32.167445
X5,73.29689981758226,2022-10-21 12:52:32.167445
X6,78.10024882097414,2022-10-21 12:52:32.168543
X9,55.82435239409059,2022-10-21 12:52:32.169545
X8,87.61604331379667,2022-10-21 12:52:32.169545
X7,65.77526709354245,2022-10-21 12:52:32.169545
X10,70.40372206713556,2022-10-21 12:52:32.169545
X1,72.5970115427538,2022-10-22 12:52:32.149203
X2,26.77203428413123,2022-10-22 12:52:32.164830
X3,42.00696061116096,2022-10-22 12:52:32.166332
X5,89.86564901782833,2022-10-22 12:52:32.167445
X4,45.06589770048758,2022-10-22 12:52:32.167445
X6,83.75316640032116,2022-10-22 12:52:32.168543
X9,84.93149063605456,2022-10-22 12:52:32.169545
X10,89.4413649978485,2022-10-22 12:52:32.169545
X8,43.77133939618051,2022-10-22 12:52:32.169545
X7,82.77669101340791,2022-10-22 12:52:32.169545
X1,33.75001130785698,2022-10-23 12:52:32.149203
X2,22.13501607702505,2022-10-23 12:52:32.164830
X3,58.096795956359855,2022-10-23 12:52:32.166332
X4,35.80730838485713,2022-10-23 12:52:32.167445
X5,21.50993732121858,2022-10-23 12:52:32.167445
X6,84.88226680464383,2022-10-23 12:52:32.168543
X10,28.54539832144023,2022-10-23 12:52:32.169545
X9,34.24277925834349,2022-10-23 12:52:32.169545
X7,70.60326346778038,2022-10-23 12:52:32.169545
X8,22.562920770191035,2022-10-23 12:52:32.169545
X1,24.358228483336884,2022-10-24 12:52:32.149203
X2,20.69912877263251,2022-10-24 12:52:32.164830
X3,58.29126822225615,2022-10-24 12:52:32.166332
X4,79.99812737354023,2022-10-24 12:52:32.167445
X5,67.01984700296424,2022-10-24 12:52:32.167445
X6,60.94987324852637,2022-10-24 12:52:32.168543
X7,55.48399631614654,2022-10-24 12:52:32.169545
X9,67.56348276286172,2022-10-24 12:52:32.169545
X10,23.032407871627775,2022-10-24 12:52:32.169545
X8,22.768905438196253,2022-10-24 12:52:32.169545
X1,49.45722855880153,2022-10-25 12:52:32.149203
X2,37.48620646914857,2022-10-25 12:52:32.164830
X3,73.32544504649215,2022-10-25 12:52:32.166332
X4,86.87765574864596,2022-10-25 12:52:32.167445
X5,28.31572952543788,2022-10-25 12:52:32.167445
X6,32.98607790807899,2022-10-25 12:52:32.168543
X9,67.394194692578,2022-10-25 12:52:32.169545
X10,51.32693638496154,2022-10-25 12:52:32.169545
X7,60.88701962604786,2022-10-25 12:52:32.169545
X8,52.67653605361059,2022-10-25 12:52:32.169545
X1,33.265226142862886,2022-10-26 12:52:32.149203
X2,82.25530897091187,2022-10-26 12:52:32.164830
X3,55.07415044178726,2022-10-26 12:52:32.166332
X4,72.79574224698214,2022-10-26 12:52:32.167445
X5,79.43860655087359,2022-10-26 12:52:32.167445
X6,22.60398574307795,2022-10-26 12:52:32.168543
X10,34.27158080172909,2022-10-26 12:52:32.169545
X7,84.87438997150306,2022-10-26 12:52:32.169545
X9,87.40417158656207,2022-10-26 12:52:32.169545
X8,82.1609784157038,2022-10-26 12:52:32.169545
X1,58.196667419868625,2022-10-27 12:52:32.149203
X2,86.65981050184915,2022-10-27 12:52:32.164830
X3,41.868577436333254,2022-10-27 12:52:32.166332
X5,51.45848860234774,2022-10-27 12:52:32.167445
X4,57.32322065137691,2022-10-27 12:52:32.167445
X6,49.15007411463094,2022-10-27 12:52:32.168543
X8,86.40990351307708,2022-10-27 12:52:32.169545
X10,87.14279509281292,2022-10-27 12:52:32.169545
X9,75.28386938654896,2022-10-27 12:52:32.169545
X7,47.16501357995591,2022-10-27 12:52:32.169545
X1,86.90524001915605,2022-10-28 12:52:32.149203
X2,63.730060680449334,2022-10-28 12:52:32.164830
X3,42.690979699166434,2022-10-28 12:52:32.166332
X4,49.67651483568203,2022-10-28 12:52:32.167445
X5,44.892698800170464,2022-10-28 12:52:32.167445
X6,79.56907883024363,2022-10-28 12:52:32.168543
X7,78.13647458650175,2022-10-28 12:52:32.169545
X9,62.856565956680996,2022-10-28 12:52:32.169545
X8,81.02858821717655,2022-10-28 12:52:32.169545
X10,77.59597501676419,2022-10-28 12:52:32.169545
X1,79.59493133361042,2022-10-29 12:52:32.149203
X2,23.697403476743574,2022-10-29 12:52:32.164830
X3,44.01579836231864,2022-10-29 12:52:32.166332
X5,26.616690380519003,2022-10-29 12:52:32.167445
X4,52.12762902481167,2022-10-29 12:52:32.167445
X6,21.858130758375026,2022-10-29 12:52:32.168543
X8,61.15097459747258,2022-10-29 12:52:32.169545
X10,89.35674889120087,2022-10-29 12:52:32.169545
X9,73.61294918760592,2022-10-29 12:52:32.169545
X7,32.425680713685914,2022-10-29 12:52:32.169545
X1,80.42636683396688,2022-10-30 12:52:32.149203
X2,82.59519104163817,2022-10-30 12:52:32.164830
X3,59.75446564793,2022-10-30 12:52:32.166332
X5,79.76767782789459,2022-10-30 12:52:32.167445
X4,59.82570800710389,2022-10-30 12:52:32.167445
X6,85.86422917213271,2022-10-30 12:52:32.168543
X10,64.94360379977675,2022-10-30 12:52:32.169545
X7,70.8886174353423,2022-10-30 12:52:32.169545
X9,22.80381998588875,2022-10-30 12:52:32.169545
X8,49.24204654302933,2022-10-30 12:52:32.169545
X1,56.239357007091236,2022-10-31 12:52:32.149203
X2,90.8238164772929,2022-10-31 12:52:32.164830
X3,36.92589045445403,2022-10-31 12:52:32.166332
X4,84.35823670285214,2022-10-31 12:52:32.167445
X5,56.214699749631485,2022-10-31 12:52:32.167445
X6,29.142816109256884,2022-10-31 12:52:32.168543
X7,51.410082745405646,2022-10-31 12:52:32.169545
X9,71.7973512412735,2022-10-31 12:52:32.169545
X10,22.807532932764225,2022-10-31 12:52:32.169545
X8,87.05161775941332,2022-10-31 12:52:32.169545
X1,87.39379026765539,2022-11-01 12:52:32.149203
X2,78.6752473752297,2022-11-01 12:52:32.164830
X3,63.84141978720488,2022-11-01 12:52:32.166332
X5,68.09004967791589,2022-11-01 12:52:32.167445
X4,71.05756578148424,2022-11-01 12:52:32.167445
X6,39.382650139715736,2022-11-01 12:52:32.168543
X8,33.878967026032896,2022-11-01 12:52:32.169545
X9,81.89448759115939,2022-11-01 12:52:32.169545
X7,23.78793840322519,2022-11-01 12:52:32.169545
X10,58.48615455007552,2022-11-01 12:52:32.169545
X1,21.870255873420398,2022-11-02 12:52:32.149203
X2,89.08577232585944,2022-11-02 12:52:32.164830
X3,26.69580865987369,2022-11-02 12:52:32.166332
X4,59.02983322080887,2022-11-02 12:52:32.167445
X5,23.8417029724345,2022-11-02 12:52:32.167445
X6,20.937004358339678,2022-11-02 12:52:32.168543
X10,31.921173535261055,2022-11-02 12:52:32.169545
X9,69.71814837634257,2022-11-02 12:52:32.169545
X8,48.01875466454656,2022-11-02 12:52:32.169545
X7,70.28805902117281,2022-11-02 12:52:32.169545
X1,53.213935391024656,2022-11-03 12:52:32.149203
X2,70.42925561883953,2022-11-03 12:52:32.164830
X3,39.66300614580862,2022-11-03 12:52:32.166332
X5,62.3578865165958,2022-11-03 12:52:32.167445
X4,70.40690988688931,2022-11-03 12:52:32.167445
X6,76.72371260662678,2022-11-03 12:52:32.168543
X10,48.18454725058294,2022-11-03 12:52:32.169545
X9,59.82596573730119,2022-11-03 12:52:32.169545
X7,55.39176826139398,2022-11-03 12:52:32.169545
X8,35.38423319535581,2022-11-03 12:52:32.169545
X1,56.61671769913877,2022-11-04 12:52:32.149203
X2,39.9462256367659,2022-11-04 12:52:32.164830
X3,27.26384838785579,2022-11-04 12:52:32.166332
X5,41.85337422005735,2022-11-04 12:52:32.167445
X4,62.75365472741834,2022-11-04 12:52:32.167445
X6,42.37365522151332,2022-11-04 12:52:32.168543
X7,53.88832044148008,2022-11-04 12:52:32.169545
X8,58.49521771458834,2022-11-04 12:52:32.169545
X10,28.61908800110583,2022-11-04 12:52:32.169545
X9,55.75147824765243,2022-11-04 12:52:32.169545
X1,71.9004661718833,2022-11-05 12:52:32.149203
X2,39.86651994683081,2022-11-05 12:52:32.164830
X3,89.00599011387196,2022-11-05 12:52:32.166332
X5,73.85384507466279,2022-11-05 12:52:32.167445
X4,89.63863559014105,2022-11-05 12:52:32.167445
X6,71.05509694395386,2022-11-05 12:52:32.168543
X9,74.37893327494194,2022-11-05 12:52:32.169545
X10,41.65309226904233,2022-11-05 12:52:32.169545
X7,45.92639225415232,2022-11-05 12:52:32.169545
X8,53.80429131060127,2022-11-05 12:52:32.169545
X1,24.45767221832984,2022-11-06 12:52:32.149203
X2,34.99235876580288,2022-11-06 12:52:32.164830
X3,39.625477173491575,2022-11-06 12:52:32.166332
X5,61.53128209424924,2022-11-06 12:52:32.167445
X4,32.61835221377605,2022-11-06 12:52:32.167445
X6,60.4495954373031,2022-11-06 12:52:32.168543
X7,49.885297150424776,2022-11-06 12:52:32.169545
X8,59.05106457893718,2022-11-06 12:52:32.169545
X10,73.2510853784865,2022-11-06 12:52:32.169545
X9,38.2055091597704,2022-11-06 12:52:32.169545
X1,36.30744931575644,2022-11-07 12:52:32.149203
X2,89.45421950384215,2022-11-07 12:52:32.164830
X3,73.34352902469494,2022-11-07 12:52:32.166332
X4,24.78875285848698,2022-11-07 12:52:32.167445
X5,88.50077142847141,2022-11-07 12:52:32.167445
X6,75.59227890232397,2022-11-07 12:52:32.168543
X9,33.83952478400944,2022-11-07 12:52:32.169545
X8,42.781714984071016,2022-11-07 12:52:32.169545
X10,31.489149535636336,2022-11-07 12:52:32.169545
X7,26.464356770091456,2022-11-07 12:52:32.169545
X1,20.22245058450252,2022-11-08 12:52:32.149203
X2,56.95214506005128,2022-11-08 12:52:32.164830
X3,46.77865223120885,2022-11-08 12:52:32.166332
X5,86.66248865338328,2022-11-08 12:52:32.167445
X4,90.56847622665839,2022-11-08 12:52:32.167445
X6,25.070282303252558,2022-11-08 12:52:32.168543
X9,63.63190694695052,2022-11-08 12:52:32.169545
X10,84.48207393489606,2022-11-08 12:52:32.169545
X7,28.97464242041929,2022-11-08 12:52:32.169545
X8,88.12077415034643,2022-11-08 12:52:32.169545
X1,63.139978514248895,2022-11-09 12:52:32.149203
X2,46.3879753206203,2022-11-09 12:52:32.164830
X3,38.45997413205369,2022-11-09 12:52:32.166332
X5,33.75636955844425,2022-11-09 12:52:32.167445
X4,81.90830867722676,2022-11-09 12:52:32.167445
X6,86.08162282461215,2022-11-09 12:52:32.168543
X7,33.23892276497233,2022-11-09 12:52:32.169545
X9,29.045949679324206,2022-11-09 12:52:32.169545
X10,53.39545680339044,2022-11-09 12:52:32.169545
X8,90.32935303487595,2022-11-09 12:52:32.169545
X1,63.345319196789205,2022-11-10 12:52:32.149203
X2,29.61002950165024,2022-11-10 12:52:32.164830
X3,85.11925574630473,2022-11-10 12:52:32.166332
X5,20.33665300544758,2022-11-10 12:52:32.167445
X4,66.15659074182346,2022-11-10 12:52:32.167445
X6,41.35967415668458,2022-11-10 12:52:32.168543
X10,56.150176838716476,2022-11-10 12:52:32.169545
X9,66.27523133696118,2022-11-10 12:52:32.169545
X8,30.197257856375032,2022-11-10 12:52:32.169545
X7,42.43838249311021,2022-11-10 12:52:32.169545
X1,63.54933107474904,2022-11-11 12:52:32.149203
X2,25.449312814814174,2022-11-11 12:52:32.164830
X3,81.80324752620766,2022-11-11 12:52:32.166332
X4,30.457141893480504,2022-11-11 12:52:32.167445
X5,30.075542160426366,2022-11-11 12:52:32.167445
X6,79.29460714923232,2022-11-11 12:52:32.168543
X7,23.70948412294773,2022-11-11 12:52:32.169545
X9,37.862583704474076,2022-11-11 12:52:32.169545
X8,74.01695052665595,2022-11-11 12:52:32.169545
X10,89.4621361362956,2022-11-11 12:52:32.169545
X1,50.61139369303301,2022-11-12 12:52:32.149203
X2,22.99462380812883,2022-11-12 12:52:32.164830
X3,20.487429746913783,2022-11-12 12:52:32.166332
X4,89.99694934697555,2022-11-12 12:52:32.167445
X5,53.507275177097675,2022-11-12 12:52:32.167445
X6,32.38825386971956,2022-11-12 12:52:32.168543
X7,70.92749372454526,2022-11-12 12:52:32.169545
X9,46.48398501741384,2022-11-12 12:52:32.169545
X8,77.19016069398498,2022-11-12 12:52:32.169545
X10,63.07398640280836,2022-11-12 12:52:32.169545
X1,22.500258457417683,2022-11-13 12:52:32.149203
X2,89.75383313704073,2022-11-13 12:52:32.164830
X3,37.76745769086607,2022-11-13 12:52:32.166332
X5,39.87395642742418,2022-11-13 12:52:32.167445
X4,83.05790108629168,2022-11-13 12:52:32.167445
X6,71.90769611882642,2022-11-13 12:52:32.168543
X10,49.77191879457349,2022-11-13 12:52:32.169545
X7,64.39250655383597,2022-11-13 12:52:32.169545
X9,39.25491524112584,2022-11-13 12:52:32.169545
X8,80.15974406759565,2022-11-13 12:52:32.169545
X1,27.5761852339116,2022-11-14 12:52:32.149203
X2,74.83741676768491,2022-11-14 12:52:32.164830
X3,52.659166268768686,2022-11-14 12:52:32.166332
X4,69.12299986884197,2022-11-14 12:52:32.167445
X5,87.2223321423957,2022-11-14 12:52:32.167445
X6,75.49117057581864,2022-11-14 12:52:32.168543
X10,28.92998646674036,2022-11-14 12:52:32.169545
X8,76.06916422735299,2022-11-14 12:52:32.169545
X9,49.13948110876933,2022-11-14 12:52:32.169545
X7,62.50275452826955,2022-11-14 12:52:32.169545
X1,20.483491588163467,2022-11-15 12:52:32.149203
X2,27.6464413641301,2022-11-15 12:52:32.164830
X3,25.438928751719967,2022-11-15 12:52:32.166332
X4,54.98777531704907,2022-11-15 12:52:32.167445
X5,25.926289693273993,2022-11-15 12:52:32.167445
X6,77.16273469206783,2022-11-15 12:52:32.168543
X7,43.297707664427435,2022-11-15 12:52:32.169545
X8,90.42668474763983,2022-11-15 12:52:32.169545
X10,59.20264185641769,2022-11-15 12:52:32.169545
X9,56.620013317051374,2022-11-15 12:52:32.169545
X1,30.864642870066923,2022-11-16 12:52:32.149203
X2,26.907555647032293,2022-11-16 12:52:32.164830
X3,28.435165399297713,2022-11-16 12:52:32.166332
X5,34.17734589239657,2022-11-16 12:52:32.167445
X4,38.682748184772024,2022-11-16 12:52:32.167445
X6,69.56750276404594,2022-11-16 12:52:32.168543
X8,37.5591262298007,2022-11-16 12:52:32.169545
X9,33.37968132771077,2022-11-16 12:52:32.169545
X7,20.055561690928506,2022-11-16 12:52:32.169545
X10,76.45055639832873,2022-11-16 12:52:32.169545
X1,49.23238640806649,2022-11-17 12:52:32.149203
X2,32.14121295599075,2022-11-17 12:52:32.164830
X3,90.36972290209269,2022-11-17 12:52:32.166332
X5,80.1570296216961,2022-11-17 12:52:32.167445
X4,38.99169856942097,2022-11-17 12:52:32.167445
X6,62.2354233779074,2022-11-17 12:52:32.168543
X8,82.29887764647063,2022-11-17 12:52:32.169545
X10,35.393283817307896,2022-11-17 12:52:32.169545
X7,33.851138125952644,2022-11-17 12:52:32.169545
X9,71.66480079974218,2022-11-17 12:52:32.169545
X1,22.361703780521587,2022-11-18 12:52:32.149203
X2,52.027310361543165,2022-11-18 12:52:32.164830
X3,45.46870187599448,2022-11-18 12:52:32.166332
X4,85.2868079717721,2022-11-18 12:52:32.167445
X5,70.01725819465992,2022-11-18 12:52:32.167445
X6,74.17230158999337,2022-11-18 12:52:32.168543
X7,50.24175567338557,2022-11-18 12:52:32.169545
X9,45.91180744348928,2022-11-18 12:52:32.169545
X8,62.7283396516005,2022-11-18 12:52:32.169545
X10,80.7439533681841,2022-11-18 12:52:32.169545
X1,33.94683273878577,2022-11-19 12:52:32.149203
X2,75.80189145354998,2022-11-19 12:52:32.164830
X3,58.53504962310823,2022-11-19 12:52:32.166332
X5,32.20712793520967,2022-11-19 12:52:32.167445
X4,54.90284170729332,2022-11-19 12:52:32.167445
X6,57.15016561349207,2022-11-19 12:52:32.168543
X7,66.83957405730467,2022-11-19 12:52:32.169545
X9,56.3485317899101,2022-11-19 12:52:32.169545
X8,41.68458900525201,2022-11-19 12:52:32.169545
X10,61.57453635453227,2022-11-19 12:52:32.169545
X1,52.81953142301278,2022-11-20 12:52:32.149203
X2,67.31584417638172,2022-11-20 12:52:32.164830
X3,77.3842004428465,2022-11-20 12:52:32.166332
X5,85.55306700916802,2022-11-20 12:52:32.167445
X4,89.49888661050008,2022-11-20 12:52:32.167445
X6,28.812278206079306,2022-11-20 12:52:32.168543
X7,67.5928697238659,2022-11-20 12:52:32.169545
X9,41.62346781118275,2022-11-20 12:52:32.169545
X10,85.21013944230951,2022-11-20 12:52:32.169545
X8,20.95551406399957,2022-11-20 12:52:32.169545
X1,88.34237965462502,2022-11-21 12:52:32.149203
X2,31.06999953513956,2022-11-21 12:52:32.164830
X3,68.34541089518403,2022-11-21 12:52:32.166332
X5,78.99376434554554,2022-11-21 12:52:32.167445
X4,30.243212982881833,2022-11-21 12:52:32.167445
X6,75.08196390442029,2022-11-21 12:52:32.168543
X10,65.51859393890942,2022-11-21 12:52:32.169545
X7,49.266069938351094,2022-11-21 12:52:32.169545
X8,30.905240019947257,2022-11-21 12:52:32.169545
X9,24.306591251680615,2022-11-21 12:52:32.169545
X1,78.39342759154837,2022-11-22 12:52:32.149203
X2,47.63015969796777,2022-11-22 12:52:32.164830
X3,25.281010809050837,2022-11-22 12:52:32.166332
X5,75.15253297285129,2022-11-22 12:52:32.167445
X4,45.4007521427365,2022-11-22 12:52:32.167445
X6,38.65834780931831,2022-11-22 12:52:32.168543
X9,40.732574903597666,2022-11-22 12:52:32.169545
X8,84.03638448124407,2022-11-22 12:52:32.169545
X7,48.659204705661026,2022-11-22 12:52:32.169545
X10,57.02365605355213,2022-11-22 12:52:32.169545
X1,36.4601610694331,2022-11-23 12:52:32.149203
X2,49.6751512478905,2022-11-23 12:52:32.164830
X3,69.48475921778245,2022-11-23 12:52:32.166332
X4,89.81528945207255,2022-11-23 12:52:32.167445
X5,50.63546622858381,2022-11-23 12:52:32.167445
X6,89.12517589540218,2022-11-23 12:52:32.168543
X8,27.542188565850015,2022-11-23 12:52:32.169545
X7,87.71543163320875,2022-11-23 12:52:32.169545
X10,70.76834273823411,2022-11-23 12:52:32.169545
X9,31.987261154579258,2022-11-23 12:52:32.169545
X1,73.99765646673012,2022-11-24 12:52:32.149203
X2,55.914297301387556,2022-11-24 12:52:32.164830
X3,33.82681102763621,2022-11-24 12:52:32.166332
X4,23.75208388005386,2022-11-24 12:52:32.167445
X5,78.60199020160064,2022-11-24 12:52:32.167445
X6,31.695972709840554,2022-11-24 12:52:32.168543
X8,44.49588356880673,2022-11-24 12:52:32.169545
X10,79.89906806261274,2022-11-24 12:52:32.169545
X7,52.49288440475001,2022-11-24 12:52:32.169545
X9,64.30410408582193,2022-11-24 12:52:32.169545
X1,42.026091089424895,2022-11-25 12:52:32.149203
X2,45.405467913059574,2022-11-25 12:52:32.164830
X3,32.70799184870738,2022-11-25 12:52:32.166332
X4,67.76670567607351,2022-11-25 12:52:32.167445
X5,48.83165339027906,2022-11-25 12:52:32.167445
X6,25.643197403405722,2022-11-25 12:52:32.168543
X10,33.38933711475782,2022-11-25 12:52:32.169545
X7,47.12610626018435,2022-11-25 12:52:32.169545
X8,48.7132824275908,2022-11-25 12:52:32.169545
X9,56.57846200599962,2022-11-25 12:52:32.169545
X1,71.37940193315433,2022-11-26 12:52:32.149203
X2,67.25629905588099,2022-11-26 12:52:32.164830
X3,65.2031340625272,2022-11-26 12:52:32.166332
X4,90.31330045330442,2022-11-26 12:52:32.167445
X5,22.085830466903502,2022-11-26 12:52:32.167445
X6,45.858590834616024,2022-11-26 12:52:32.168543
X7,38.34297241689602,2022-11-26 12:52:32.169545
X10,65.84539884864759,2022-11-26 12:52:32.169545
X8,89.6190870156828,2022-11-26 12:52:32.169545
X9,49.553074217727215,2022-11-26 12:52:32.169545
X1,81.72438990507717,2022-11-27 12:52:32.149203
X2,51.88717292511627,2022-11-27 12:52:32.164830
X3,87.37433395874704,2022-11-27 12:52:32.166332
X5,59.153565670421656,2022-11-27 12:52:32.167445
X4,90.86209498668524,2022-11-27 12:52:32.167445
X6,51.392622891202336,2022-11-27 12:52:32.168543
X7,48.10018189260733,2022-11-27 12:52:32.169545
X9,40.158918607875336,2022-11-27 12:52:32.169545
X8,40.45660325205269,2022-11-27 12:52:32.169545
X10,31.156883965709177,2022-11-27 12:52:32.169545
X1,57.108156292136485,2022-11-28 12:52:32.149203
X2,51.652732640672994,2022-11-28 12:52:32.164830
X3,41.597395593223595,2022-11-28 12:52:32.166332
X5,87.7761514312986,2022-11-28 12:52:32.167445
X4,75.32279574098905,2022-11-28 12:52:32.167445
X6,40.81578199551416,2022-11-28 12:52:32.168543
X10,86.96567924695752,2022-11-28 12:52:32.169545
X9,73.56288594068792,2022-11-28 12:52:32.169545
X8,76.05852909083657,2022-11-28 12:52:32.169545
X7,22.836580194043403,2022-11-28 12:52:32.169545
X1,88.18947381590311,2022-11-29 12:52:32.149203
X2,78.3453496879394,2022-11-29 12:52:32.164830
X3,45.62853853102443,2022-11-29 12:52:32.166332
X4,56.22156578505631,2022-11-29 12:52:32.167445
X5,31.24668762997473,2022-11-29 12:52:32.167445
